Id,Model,Age_08_04,Mfg_Month,Mfg_Year,KM,Fuel_Type,HP,Met_Color,Color,Automatic,CC,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Total_Distance,Car_Age,Mileage
1183,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,,2,1998,93066,Petrol,,1,Silver,0,1300,,,,,1035,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,7354110,26,3580.384615
1210,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,,6,1998,88000,Petrol,110,1,Silver,0,1600,3,,,,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,6600000,26,3384.615385
1441,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,,11,1998,16512,Petrol,,1,Grey,0,1300,2,,,,1015,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1184120,26,650.6153846
1174,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,,3,1998,96000,Petrol,,1,Black,0,1300,3,,,,1015,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,7488000,26,3692.307692
1400,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,,12,1998,49585,Petrol,110,1,Red,0,1600,,,,,1035,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3425160,26,1909.230769
1256,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,,3,1998,78677,Petrol,110,0,Grey,0,1600,,,,,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6137742,26,3026.5
1216,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,,3,1998,87000,Petrol,110,1,Blue,0,1600,,,,,1035,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6786000,26,3346.153846
1110,TOYOTA Corolla 1.3 16V LIFTB LINEA LUNA 4/5-Doors,,1,1998,122290,Petrol,,0,Red,0,1300,,,,,1040,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,9825600,26,4723.846154
1282,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,,1,1998,74096,Petrol,110,1,Red,0,1600,3,,,,1050,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,5932080,26,2851.961538
1180,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,,1,1998,94401,Petrol,110,0,Red,0,1600,3,,,,1050,0,1,3,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,7555760,26,3632.576923
1093,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,,7,1998,130000,Petrol,110,1,Grey,0,1600,3,,,,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,9621850,26,5000.961538
1328,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,,1,1998,66855,Petrol,110,1,Black,0,1600,3,,,,1055,1,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,5350400,26,2572.307692
1130,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,,1,1998,110853,Petrol,110,1,Green,0,1600,3,,,,1055,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,8870960,26,4264.884615
1253,TOYOTA Corolla 1.6 16v Linea Terra 4/5-Doors,,3,1998,80000,Petrol,110,1,Blue,0,1600,,,,,1065,0,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6240000,26,3076.923077
1234,TOYOTA Corolla 1.6 16v Liftback Linea Terra 4/5-Doors,,3,1998,84000,Petrol,110,1,Red,0,1600,,,,,1065,0,1,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,6552000,26,3230.769231
1113,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,,4,1998,120474,Petrol,110,1,Grey,0,1600,,,,,1070,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9358965,26,4674.807692
1095,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,,4,1998,128351,Petrol,110,1,Red,0,1600,,,,,1070,0,1,3,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,9929920,26,4960
1098,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,,10,1998,127000,Diesel,,1,Red,0,2000,3,,,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,9028289,26,4890.730769
1103,TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors,,7,1998,124743,Diesel,,0,Red,0,2000,,,,185,1135,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,9243340,26,4804.230769
650,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,,4,1999,117430,Petrol,,0,Silver,0,1300,3,,,,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7644585,25,4704.36
1190,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,,1,1998,91921,Petrol,,1,Red,0,1300,,,,,1035,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,7367680,26,3542.153846
1126,TOYOTA Corolla 1.3 16V HATCHB S 2/3-Doors,,9,1998,112000,Petrol,,1,Blue,0,1300,3,,,,1015,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,8064000,26,4307.692308
947,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,,11,1999,54000,Petrol,,0,Blue,0,1300,,,,,1035,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,3132000,25,2160
623,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,,4,1999,140000,Diesel,,1,Red,0,2000,3,,,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,9110920,25,5606.72
1283,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,,6,1998,74093,Petrol,110,1,Black,0,1600,3,,,,1050,0,1,3,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,5557200,26,2849.846154
1333,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,,1,1998,65896,Petrol,110,0,Black,0,1600,,,,,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,5276000,26,2536.538462
1288,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,,6,1998,73403,Petrol,110,1,Blue,0,1600,,,,,1070,0,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5509500,26,2825.384615
1323,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,,6,1998,67266,Petrol,,1,Red,0,1300,,,,,1000,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,5058825,26,2594.269231
1243,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,,3,1998,82595,Petrol,,0,White,0,1300,3,,,,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,6448650,26,3179.807692
1205,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,,6,1998,89145,Petrol,,0,Green,0,1300,3,,,,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,6713025,26,3442.576923
1401,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,,1,1998,49568,Petrol,110,1,Red,0,1600,,,,,1035,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3966400,26,1906.923077
1354,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,,11,1998,61504,Petrol,110,0,Blue,0,1600,,,,,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4305700,26,2365.769231
1214,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,,9,1998,87000,Petrol,110,0,Red,0,1600,,,,,1035,1,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,6269976,26,3349.346154
1309,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,,4,1998,70908,Petrol,110,1,Black,0,1600,3,,,,1050,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,5461764,26,2728.153846
1194,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,,6,1998,91000,Petrol,110,1,Silver,0,1600,3,,,,1050,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6831150,26,3503.153846
1111,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,,4,1998,121900,Petrol,110,0,Red,0,1600,3,,,,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,9416330,26,4703.461538
1211,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,,3,1998,87654,Petrol,110,0,Black,0,1600,3,,,,1055,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,6843954,26,3374.730769
1125,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,,7,1998,112116,Petrol,110,1,Grey,0,1600,,,,,1070,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,8310718,26,4319.5
1394,TOYOTA Corolla 1.6 LB LINEA TERRA 4/5-Doors,,3,1998,52149,Petrol,110,0,Grey,0,1600,,,,,1114,0,1,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4078386,26,2011.038462
1075,TOYOTA Corolla 2.0 DSL LIFTB LINEA LUNA 4/5-Doors,,5,1998,154783,Diesel,,1,Grey,0,2000,,,,185,1140,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,11772400,26,5957.692308
1407,TOYOTA Corolla LIFTBACK 1.6 Linea terra 4/5-Doors,,11,1998,47852,Petrol,110,1,Silver,0,1600,,,,,1070,0,1,,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3356850,26,1844.423077
748,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,,4,1999,81988,Petrol,,1,Blue,0,1300,3,,,,1015,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5330000,25,3280
1128,TOYOTA Corolla 1.6 Linea Terra / Keuze uit 700 occasions 2/3-Doors,,1,1998,110901,CNG,110,0,Grey,0,1598,3,,,185,1080,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,8911360,26,4284.307692
1264,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,,8,1998,76000,Petrol,,1,Black,0,1300,3,,,,1015,0,1,3,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,5559023,26,2928.884615
1249,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,,2,1998,81965,Petrol,110,1,Grey,0,1600,,,,,1070,1,1,3,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,6477052,26,3153.384615
1345,TOYOTA Corolla Hatchback 1.6 Terra Comfort 2/3-Doors,,1,1998,63459,Petrol,110,1,Blue,0,1600,3,,,,1050,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,5080000,26,2442.307692
1404,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,,10,1998,48400,Petrol,,1,Green,0,1300,3,,,,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3448896,26,1868.307692
1371,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,,7,1998,58377,Petrol,,1,Grey,0,1300,3,,,,1015,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,4325596,26,2248.230769
1286,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,,6,1998,74000,Petrol,,1,Black,0,1300,3,,,,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,5550000,26,2846.153846
1438,TOYOTA Corolla 1.3 16V HATCHB G6 2/3-Doors,,12,1998,20270,Petrol,,1,Blue,0,1300,3,,,,1020,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1417536,26,790.1538462
1302,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,,1,1998,71366,Petrol,110,1,Grey,0,1600,,,,,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5720000,26,2750
1399,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,,2,1998,49640,Petrol,,1,Green,0,1300,,,,,1035,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,3936333,26,1916.423077
1421,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,,1,1998,42102,Petrol,110,1,Green,0,1600,3,,,,1050,0,1,3,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3374880,26,1622.538462
1313,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,,5,1998,70000,Petrol,110,1,Grey,0,1600,3,,,,1050,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,5322964,26,2693.807692
1305,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,,3,1998,71138,Petrol,110,0,Green,0,1600,3,,,,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,5552508,26,2737.923077
1213,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,,8,1998,87274,Petrol,110,1,Black,0,1600,3,,,,1050,1,1,3,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,6377134,26,3359.923077
1289,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,,1,1998,73175,Petrol,110,1,Black,0,1600,,,,,1070,0,1,3,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,5856000,26,2815.384615
1239,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,,10,1998,83133,Petrol,110,1,Green,0,1600,,,,,1070,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,5913661,26,3203.5
1134,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,,3,1998,109230,Petrol,110,0,Grey,0,1600,,,,,1070,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8522514,26,4202.423077
1311,TOYOTA Corolla 1.6 WGN LINEA TERRA Stationwagen,,8,1998,70453,Petrol,110,1,Red,0,1600,,,,,1075,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5145186,26,2710.846154
1201,TOYOTA Corolla 1.6 LB LINEA TERRA 4/5-Doors,,3,1998,89800,Petrol,110,0,Green,0,1600,,,,,1114,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7016334,26,3459.730769
904,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,,4,1999,59240,Petrol,,0,Silver,0,1300,3,,,,1015,0,1,3,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,3852160,25,2370.56
610,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,,10,1999,183500,Diesel,,1,Grey,0,2000,3,,,185,1115,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,11263100,25,7636
634,TOYOTA Corolla 2.0D XL Sedan 4/5-Doors,,10,1999,129155,Diesel,,1,Grey,0,2000,,,,185,1135,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7670000,25,5200
611,TOYOTA Corolla 2.0 DSL LIFTB LINEA LUNA 4/5-Doors,,7,1999,183277,Diesel,,1,Silver,0,2000,,,,185,1140,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,11377000,25,7340
605,TOYOTA Corolla 2.0 d HB Diesel 2/3-Doors,,7,2000,1,Diesel,,1,Green,0,2000,3,,,,1255,0,0,3,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,50,24,0.041666667
1429,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,,3,1998,36000,Petrol,110,1,Blue,0,1600,3,,,,1050,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,2808000,26,1384.615385
1123,TOYOTA Corolla 1.3 16V WAGON LINEA TERRA Stationwagen,,4,1998,113997,Petrol,,1,Blue,0,1300,,,,,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,8797866,26,4394.538462
1277,TOYOTA Corolla LIFTBACK 1.6 Linea Luna Liftback 4/5-Doors,,3,1998,74889,Petrol,110,1,Silver,0,1600,,,,,1075,0,1,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,5844228,26,2881.769231
1382,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,,1,1998,57000,Petrol,,0,Blue,0,1300,,,,,1000,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4560000,26,2192.307692
1425,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,,8,1998,39144,Petrol,,0,Red,0,1300,3,,,,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,2859264,26,1506.461538
1388,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,,4,1998,54125,Petrol,,1,Red,0,1300,3,,,,1015,0,1,3,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,4191803,26,2093.807692
1336,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,,2,1998,65170,Petrol,,1,Black,0,1300,3,,,,1015,1,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5155066,26,2509.769231
1299,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,,4,1998,71825,Petrol,,1,Green,0,1300,3,,,,1015,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5536300,26,2765.384615
1150,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,,4,1998,101889,Petrol,,1,Blue,0,1300,3,,,,1015,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7854000,26,3923.076923
1127,TOYOTA Corolla 1.3 16V HATCHB S 2/3-Doors,,8,1998,111392,Petrol,,1,Black,0,1300,3,,,,1015,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,8146946,26,4292.384615
1386,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,,7,1998,56074,Petrol,110,0,White,0,1600,,,,,1035,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4153768,26,2158.923077
1357,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,,5,1998,60829,Petrol,110,1,Blue,0,1600,,,,,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4623308,26,2339.730769
1157,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,,3,1998,100458,Petrol,110,0,Red,0,1600,,,,,1035,1,1,3,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,7837986,26,3864.884615
1412,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,,5,1998,45336,Petrol,,1,Blue,0,1300,,,,,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3451160,26,1746.538462
1303,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,,2,1998,71317,Petrol,110,1,Grey,0,1600,3,,,,1050,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,5637361,26,2744.576923
1285,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,,10,1998,73936,Petrol,110,0,Blue,0,1600,3,,,,1050,0,0,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,5254000,26,2846.153846
1245,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,,6,1998,82254,Petrol,110,1,Blue,0,1600,3,,,,1050,0,1,3,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,6169200,26,3163.692308
1140,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,,9,1998,105942,Petrol,110,1,Blue,0,1600,3,,,,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,7639776,26,4081.076923
1135,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,,10,1998,107108,Petrol,110,1,Black,0,1600,3,,,,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7633636,26,4135.230769
1116,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,,7,1998,120000,Petrol,110,1,Black,0,1600,3,,,,1050,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,8894504,26,4622.923077
1296,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,,3,1998,72000,Petrol,110,1,Red,0,1600,,,,,1070,1,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,5623020,26,2772.692308
1255,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,,7,1998,78785,Petrol,110,0,Black,0,1600,,,,,1070,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5838156,26,3034.384615
1250,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,,5,1998,81905,Petrol,110,0,Blue,0,1600,,,,,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,6226680,26,3151.153846
1178,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,,3,1998,95147,Petrol,110,1,Blue,0,1600,,,,,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,7460778,26,3678.884615
1089,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,,8,1998,133769,Petrol,110,0,Blue,0,1600,,,,,1070,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,9821347,26,5174.576923
1118,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,,3,1998,120000,Petrol,110,0,Green,0,1600,,,,,1075,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,9360000,26,4615.384615
1235,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,,4,1998,84000,Petrol,110,1,Grey,0,1600,,,,,1085,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,6468000,26,3230.769231
1076,TOYOTA Corolla 2.0 DSL WAGON LINEA TERRA Stationwagen,,11,1998,151000,Diesel,,1,Black,0,2000,,,,185,1150,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,10591000,26,5819.230769
1431,TOYOTA Corolla 1.3 3D Linea Terra 2/3-Doors,,8,1998,34599,Petrol,,0,Red,0,1300,3,,,,1015,0,1,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2534341,26,1335.269231
999,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,,5,1999,43000,Petrol,,0,Blue,0,1300,3,,,,1015,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2752000,25,1720
952,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,,1,1999,53000,Petrol,,0,Red,0,1300,3,,,,1015,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3604000,25,2120
913,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,,4,1999,58277,Petrol,,1,Green,0,1300,3,,,,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,3789500,25,2332
669,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,,6,1999,109150,Petrol,110,0,Grey,0,1600,3,,,,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,6881490,25,4369.2
633,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,,9,1999,130062,Petrol,110,0,Blue,0,1600,3,,,,1050,0,1,3,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,7816200,25,5210.8
796,TOYOTA Corolla 1.6 LB LINEA LUNA 4/5-Doors,,1,1999,74849,Petrol,110,0,Red,0,1600,,,,,1070,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,5091500,25,2995
616,TOYOTA Corolla 2.0 DSL HATCHB LINEA LUNA 2/3-Doors,,10,1999,154462,Diesel,,1,Black,0,2000,3,,,185,1120,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,9132197,25,6191.32
384,TOYOTA Corolla 2.0 DSL SEDAN LINEA TERRA 4/5-Doors,,3,2000,174000,Diesel,,1,Blue,0,2000,,,,185,1100,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,9403506,24,7255.791667
391,TOYOTA Corolla 1.9 D WGN LINEA TERRA Stationwagen,,9,2000,140168,Diesel,,1,Grey,0,1900,,,,,1110,0,1,3,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,6753600,24,5862.5
393,TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors,,2,2000,136956,Diesel,,1,Blue,0,2000,,,,185,1135,0,0,3,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,7535000,24,5708.333333
191,TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,,2,2001,178800,CNG,110,0,White,0,1600,3,,,197,1083,0,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,7690894,23,7776.434783
1159,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,,6,1998,100123,Petrol,110,1,Black,0,1600,3,,,,1050,1,1,3,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,7514400,26,3853.538462
1383,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,,8,1998,56349,Petrol,110,1,Black,0,1600,3,,,,1050,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,4129318,26,2175.615385
848,TOYOTA Corolla 1.3 16V HATCHB S 2/3-Doors,,4,1999,66000,Petrol,,1,Green,0,1300,3,,,,1015,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,4290000,25,2640
856,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,,5,1999,65000,Petrol,110,1,Blue,0,1600,3,,,,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,4160000,25,2600
1208,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,,9,1998,88480,Petrol,110,1,Blue,0,1600,,,,,1075,0,0,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,6372000,26,3403.846154
